time(ms),enconder(steps),inputSignal(8bits)
100,0,1
200,0,2
300,0,3
400,0,4
500,0,5
600,0,6
700,0,7
800,0,8
900,0,9
1000,0,10
1100,-3,11
1200,-3,12
1300,-3,13
1400,-3,14
1500,-3,15
1600,-3,16
1700,-3,17
1800,-3,18
1900,-3,19
2000,-3,20
2100,-3,21
2200,-3,22
2300,-3,23
2400,-3,24
2500,-3,25
2600,-3,26
2700,-3,27
2800,-3,28
2900,-3,29
3000,-3,30
3100,-3,31
3200,-3,32
3300,-3,33
3400,-3,34
3500,-3,35
3600,-3,36
3700,-3,37
3800,-3,38
3900,-3,39
4000,-3,40
4100,-3,41
4200,-3,42
4300,-3,43
4400,-3,44
4500,-3,45
4600,-3,46
4700,-3,47
4800,-3,48
4900,-3,49
5000,-3,50
5100,-3,51
5200,-3,52
5300,-3,53
5400,-3,54
5500,-3,55
5600,-3,56
5700,-3,57
5800,-3,58
5900,-3,59
6000,-3,60
6100,-3,61
6200,-3,62
6300,-3,63
6400,-3,64
6500,-3,65
6600,-3,66
6700,-3,67
6800,-3,68
6900,-3,69
7000,-3,70
7100,-3,71
7200,-3,72
7300,-3,73
7400,-3,74
7500,-3,75
7600,-3,76
7700,-3,77
7800,-3,78
7900,-3,79
8000,-3,80
8100,-3,81
8200,-3,82
8300,-3,83
8400,-3,84
8500,-3,85
8600,-3,86
8700,-3,87
8800,-3,88
8900,-3,89
9000,-3,90
9100,-3,91
9200,-3,92
9300,-3,93
9400,-3,94
9500,-3,95
9600,-3,96
9700,-3,97
9800,-3,98
9900,-3,99
10000,-3,100
10100,-3,101
10200,-3,102
10300,-3,103
10400,-3,104
10500,-3,105
10600,-3,106
10700,-3,107
10800,-3,108
10900,-3,109
11000,-3,110
11100,-3,111
11200,-3,112
11300,-3,113
11400,-3,114
11500,-3,115
11600,-3,116
11700,-3,117
11800,-3,118
11900,-3,119
12000,-3,120
12100,-3,121
12200,-3,122
12300,-3,123
12400,-3,124
12500,-3,125
12600,-3,126
12700,-3,127
12800,-3,128
12900,-3,129
13000,-3,130
13100,-3,131
13200,-3,132
13300,-3,133
13400,-3,134
13500,-3,135
13600,-3,136
13700,-3,137
13800,38,138
13900,61,139
14000,61,140
14100,61,141
14200,61,142
14300,61,143
14400,61,144
14500,61,145
14600,61,146
14700,61,147
14800,61,148
14900,61,149
15000,61,150
15100,61,151
15200,61,152
15300,61,153
15400,61,154
15500,61,155
15600,61,156
15700,61,157
15800,61,158
15900,61,159
16000,61,160
16100,61,161
16200,61,162
16300,61,163
16400,61,164
16500,61,165
16600,61,166
16700,61,167
16800,61,168
16900,61,169
17000,61,170
17100,61,171
17200,61,172
17300,61,173
17400,61,174
17500,61,175
17600,61,176
17700,61,177
17800,61,178
17900,61,179
18000,61,180
18100,61,181
18200,61,182
18300,61,183
18400,61,184
18500,61,185
18600,61,186
18700,61,187
18800,61,188
18900,61,189
19000,61,190
19100,61,191
19200,61,192
19300,61,193
19400,61,194
19500,61,195
19600,61,196
19700,61,197
19800,61,198
19900,61,199
20000,61,200
20100,61,201
20200,61,202
20300,61,203
20400,61,204
20500,61,205
20600,61,206
20700,61,207
20800,61,208
20900,61,209
21000,61,210
21100,61,211
21200,61,212
21300,61,213
21400,61,214
21500,61,215
21600,60,216
21700,60,217
21800,60,218
21900,60,219
22000,60,220
22100,60,221
22200,60,222
22300,60,223
22400,60,224
22500,60,225
22600,44,226
22700,4,227
22800,-39,228
22900,-84,229
23000,-129,230
23100,-176,231
23200,-223,232
23300,-271,233
23400,-319,234
23500,-368,235
23600,-418,236
23700,-468,237
23800,-518,238
23900,-570,239
24000,-622,240
24100,-674,241
24200,-727,242
24300,-781,243
24400,-836,244
24500,-891,245
24600,-946,246
24700,-1002,247
24800,-1059,248
24900,-1116,249
25000,-1174,250
25100,-1233,251
25200,-1292,252
25300,-1352,253
25400,-1412,254
25500,-1472,255
25600,-1533,254
25700,-1594,253
25800,-1655,252
25900,-1714,251
26000,-1774,250
26100,-1833,249
26200,-1891,248
26300,-1949,247
26400,-2005,246
26500,-2061,245
26600,-2117,244
26700,-2172,243
26800,-2226,242
26900,-2280,241
27000,-2333,240
27100,-2385,239
27200,-2437,238
27300,-2488,237
27400,-2539,236
27500,-2588,235
27600,-2636,234
27700,-2684,233
27800,-2733,232
27900,-2781,231
28000,-2828,230
28100,-2875,229
28200,-2922,228
28300,-2968,227
28400,-3013,226
28500,-3058,225
28600,-3102,224
28700,-3146,223
28800,-3189,222
28900,-3232,221
29000,-3276,220
29100,-3318,219
29200,-3361,218
29300,-3402,217
29400,-3444,216
29500,-3485,215
29600,-3526,214
29700,-3565,213
29800,-3605,212
29900,-3645,211
30000,-3684,210
30100,-3724,209
30200,-3763,208
30300,-3801,207
30400,-3840,206
30500,-3877,205
30600,-3914,204
30700,-3950,203
30800,-3986,202
30900,-4021,201
31000,-4056,200
31100,-4091,199
31200,-4125,198
31300,-4158,197
31400,-4191,196
31500,-4223,195
31600,-4256,194
31700,-4287,193
31800,-4318,192
31900,-4348,191
32000,-4378,190
32100,-4408,189
32200,-4438,188
32300,-4467,187
32400,-4496,186
32500,-4524,185
32600,-4551,184
32700,-4578,183
32800,-4605,182
32900,-4630,181
33000,-4655,180
33100,-4680,179
33200,-4704,178
33300,-4727,177
33400,-4751,176
33500,-4773,175
33600,-4794,174
33700,-4814,173
33800,-4834,172
33900,-4853,171
34000,-4872,170
34100,-4889,169
34200,-4906,168
34300,-4924,167
34400,-4940,166
34500,-4958,165
34600,-4974,164
34700,-4991,163
34800,-5006,162
34900,-5022,161
35000,-5035,160
35100,-5051,159
35200,-5065,158
35300,-5078,157
35400,-5092,156
35500,-5105,155
35600,-5120,154
35700,-5131,153
35800,-5143,152
35900,-5155,151
36000,-5162,150
36100,-5172,149
36200,-5180,148
36300,-5183,147
36400,-5183,146
36500,-5183,145
36600,-5183,144
36700,-5183,143
36800,-5183,142
36900,-5183,141
37000,-5183,140
37100,-5183,139
37200,-5183,138
37300,-5183,137
37400,-5183,136
37500,-5183,135
37600,-5183,134
37700,-5183,133
37800,-5183,132
37900,-5183,131
38000,-5183,130
38100,-5183,129
38200,-5183,128
38300,-5183,127
38400,-5183,126
38500,-5183,125
38600,-5183,124
38700,-5183,123
38800,-5183,122
38900,-5183,121
39000,-5183,120
39100,-5183,119
39200,-5183,118
39300,-5183,117
39400,-5183,116
39500,-5183,115
39600,-5183,114
39700,-5183,113
39800,-5183,112
39900,-5183,111
40000,-5183,110
40100,-5183,109
40200,-5183,108
40300,-5183,107
40400,-5183,106
40500,-5183,105
40600,-5183,104
40700,-5183,103
40800,-5183,102
40900,-5183,101
41000,-5183,100
41100,-5183,99
41200,-5183,98
41300,-5183,97
41400,-5183,96
41500,-5183,95
41600,-5183,94
41700,-5183,93
41800,-5183,92
41900,-5183,91
42000,-5183,90
42100,-5183,89
42200,-5183,88
42300,-5183,87
42400,-5183,86
42500,-5183,85
42600,-5183,84
42700,-5183,83
42800,-5183,82
42900,-5183,81
43000,-5183,80
43100,-5183,79
43200,-5183,78
43300,-5183,77
43400,-5183,76
43500,-5183,75
43600,-5183,74
43700,-5183,73
43800,-5183,72
43900,-5183,71
44000,-5183,70
44100,-5183,69
44200,-5183,68
44300,-5183,67
44400,-5183,66
44500,-5183,65
44600,-5183,64
44700,-5183,63
44800,-5183,62
44900,-5183,61
45000,-5183,60
45100,-5183,59
45200,-5183,58
45300,-5183,57
45400,-5183,56
45500,-5183,55
45600,-5183,54
45700,-5183,53
45800,-5183,52
45900,-5183,51
46000,-5183,50
46100,-5183,49
46200,-5183,48
46300,-5183,47
46400,-5183,46
46500,-5183,45
46600,-5183,44
46700,-5183,43
46800,-5183,42
46900,-5183,41
47000,-5183,40
47100,-5183,39
47200,-5183,38
47300,-5183,37
47400,-5183,36
47500,-5183,35
47600,-5183,34
47700,-5183,33
47800,-5183,32
47900,-5183,31
48000,-5183,30
48100,-5183,29
48200,-5183,28
48300,-5183,27
48400,-5183,26
48500,-5183,25
48600,-5183,24
48700,-5183,23
48800,-5183,22
48900,-5183,21
49000,-5183,20
49100,-5183,19
49200,-5183,18
49300,-5183,17
49400,-5183,16
49500,-5183,15
49600,-5183,14
49700,-5183,13
49800,-5183,12
49900,-5183,11
50000,-5183,10
50100,-5183,9
50200,-5183,8
50300,-5183,7
50400,-5183,6
50500,-5183,5
50600,-5183,4
50700,-5183,3
50800,-5183,2
50900,-5183,1
51000,-5183,0
51100,-5183,-1
51200,-5183,-2
51300,-5183,-3
51400,-5183,-4
51500,-5183,-5
51600,-5183,-6
51700,-5183,-7
51800,-5183,-8
51900,-5183,-9
52000,-5183,-10
52100,-5183,-11
52200,-5183,-12
52300,-5183,-13
52400,-5183,-14
52500,-5183,-15
52600,-5183,-16
52700,-5183,-17
52800,-5183,-18
52900,-5183,-19
53000,-5183,-20
53100,-5183,-21
53200,-5183,-22
53300,-5183,-23
53400,-5183,-24
53500,-5183,-25
53600,-5183,-26
53700,-5183,-27
53800,-5183,-28
53900,-5183,-29
54000,-5183,-30
54100,-5183,-31
54200,-5183,-32
54300,-5183,-33
54400,-5183,-34
54500,-5183,-35
54600,-5183,-36
54700,-5183,-37
54800,-5183,-38
54900,-5183,-39
55000,-5183,-40
55100,-5183,-41
55200,-5183,-42
55300,-5183,-43
55400,-5183,-44
55500,-5183,-45
55600,-5183,-46
55700,-5183,-47
55800,-5183,-48
55900,-5183,-49
56000,-5183,-50
56100,-5183,-51
56200,-5183,-52
56300,-5183,-53
56400,-5183,-54
56500,-5183,-55
56600,-5183,-56
56700,-5183,-57
56800,-5183,-58
56900,-5186,-59
57000,-5183,-60
57100,-5183,-61
57200,-5183,-62
57300,-5183,-63
57400,-5183,-64
57500,-5183,-65
57600,-5183,-66
57700,-5183,-67
57800,-5183,-68
57900,-5183,-69
58000,-5183,-70
58100,-5183,-71
58200,-5183,-72
58300,-5183,-73
58400,-5183,-74
58500,-5183,-75
58600,-5183,-76
58700,-5183,-77
58800,-5183,-78
58900,-5183,-79
59000,-5183,-80
59100,-5183,-81
59200,-5183,-82
59300,-5183,-83
59400,-5183,-84
59500,-5183,-85
59600,-5183,-86
59700,-5183,-87
59800,-5183,-88
59900,-5183,-89
60000,-5183,-90
60100,-5183,-91
60200,-5183,-92
60300,-5183,-93
60400,-5183,-94
60500,-5183,-95
60600,-5183,-96
60700,-5183,-97
60800,-5183,-98
60900,-5183,-99
61000,-5183,-100
61100,-5183,-101
61200,-5183,-102
61300,-5189,-103
61400,-5242,-104
61500,-5242,-105
61600,-5242,-106
61700,-5242,-107
61800,-5242,-108
61900,-5242,-109
62000,-5242,-110
62100,-5242,-111
62200,-5242,-112
62300,-5242,-113
62400,-5242,-114
62500,-5242,-115
62600,-5242,-116
62700,-5242,-117
62800,-5242,-118
62900,-5242,-119
63000,-5242,-120
63100,-5242,-121
63200,-5242,-122
63300,-5242,-123
63400,-5242,-124
63500,-5242,-125
63600,-5242,-126
63700,-5242,-127
63800,-5242,-128
63900,-5242,-129
64000,-5242,-130
64100,-5242,-131
64200,-5242,-132
64300,-5242,-133
64400,-5242,-134
64500,-5242,-135
64600,-5242,-136
64700,-5242,-137
64800,-5242,-138
64900,-5242,-139
65000,-5242,-140
65100,-5242,-141
65200,-5242,-142
65300,-5242,-143
65400,-5242,-144
65500,-5242,-145
65600,-5242,-146
65700,-5242,-147
65800,-5242,-148
65900,-5242,-149
66000,-5242,-150
66100,-5242,-151
66200,-5242,-152
66300,-5242,-153
66400,-5242,-154
66500,-5242,-155
66600,-5242,-156
66700,-5242,-157
66800,-5242,-158
66900,-5242,-159
67000,-5242,-160
67100,-5242,-161
67200,-5242,-162
67300,-5242,-163
67400,-5242,-164
67500,-5242,-165
67600,-5242,-166
67700,-5242,-167
67800,-5241,-168
67900,-5241,-169
68000,-5241,-170
68100,-5241,-171
68200,-5241,-172
68300,-5241,-173
68400,-5241,-174
68500,-5240,-175
68600,-5231,-176
68700,-5231,-177
68800,-5231,-178
68900,-5231,-179
69000,-5231,-180
69100,-5231,-181
69200,-5231,-182
69300,-5231,-183
69400,-5231,-184
69500,-5231,-185
69600,-5231,-186
69700,-5231,-187
69800,-5231,-188
69900,-5231,-189
70000,-5231,-190
70100,-5231,-191
70200,-5231,-192
70300,-5231,-193
70400,-5231,-194
70500,-5231,-195
70600,-5231,-196
70700,-5231,-197
70800,-5231,-198
70900,-5231,-199
71000,-5231,-200
71100,-5231,-201
71200,-5231,-202
71300,-5231,-203
71400,-5231,-204
71500,-5231,-205
71600,-5231,-206
71700,-5231,-207
71800,-5231,-208
71900,-5231,-209
72000,-5231,-210
72100,-5231,-211
72200,-5231,-212
72300,-5231,-213
72400,-5231,-214
72500,-5231,-215
72600,-5231,-216
72700,-5231,-217
72800,-5231,-218
72900,-5231,-219
73000,-5231,-220
73100,-5231,-221
73200,-5231,-222
73300,-5231,-223
73400,-5231,-224
73500,-5231,-225
73600,-5231,-226
73700,-5231,-227
73800,-5219,-228
73900,-5201,-229
74000,-5178,-230
74100,-5150,-231
74200,-5120,-232
74300,-5086,-233
74400,-5051,-234
74500,-5015,-235
74600,-4976,-236
74700,-4936,-237
74800,-4897,-238
74900,-4857,-239
75000,-4814,-240
75100,-4771,-241
75200,-4726,-242
75300,-4680,-243
75400,-4636,-244
75500,-4590,-245
75600,-4542,-246
75700,-4493,-247
75800,-4442,-248
75900,-4390,-249
76000,-4337,-250
76100,-4282,-251
76200,-4226,-252
76300,-4170,-253
76400,-4113,-254
76500,-4054,-255
76600,-3995,-254
76700,-3934,-253
76800,-3874,-252
76900,-3815,-251
77000,-3759,-250
77100,-3702,-249
77200,-3643,-248
77300,-3585,-247
77400,-3528,-246
77500,-3471,-245
77600,-3415,-244
77700,-3359,-243
77800,-3303,-242
77900,-3249,-241
78000,-3195,-240
78100,-3141,-239
78200,-3089,-238
78300,-3037,-237
78400,-2986,-236
78500,-2936,-235
78600,-2885,-234
78700,-2836,-233
78800,-2786,-232
78900,-2739,-231
79000,-2694,-230
79100,-2651,-229
79200,-2607,-228
79300,-2562,-227
79400,-2517,-226
79500,-2472,-225
79600,-2429,-224
79700,-2387,-223
79800,-2344,-222
79900,-2302,-221
80000,-2260,-220
80100,-2217,-219
80200,-2175,-218
80300,-2135,-217
80400,-2094,-216
80500,-2054,-215
80600,-2015,-214
80700,-1976,-213
80800,-1937,-212
80900,-1899,-211
81000,-1861,-210
81100,-1824,-209
81200,-1788,-208
81300,-1752,-207
81400,-1716,-206
81500,-1681,-205
81600,-1645,-204
81700,-1611,-203
81800,-1577,-202
81900,-1543,-201
82000,-1509,-200
82100,-1476,-199
82200,-1443,-198
82300,-1411,-197
82400,-1379,-196
82500,-1347,-195
82600,-1316,-194
82700,-1285,-193
82800,-1255,-192
82900,-1226,-191
83000,-1197,-190
83100,-1168,-189
83200,-1140,-188
83300,-1111,-187
83400,-1083,-186
83500,-1055,-185
83600,-1029,-184
83700,-1004,-183
83800,-980,-182
83900,-956,-181
84000,-931,-180
84100,-906,-179
84200,-882,-178
84300,-858,-177
84400,-834,-176
84500,-810,-175
84600,-788,-174
84700,-765,-173
84800,-743,-172
84900,-722,-171
85000,-701,-170
85100,-680,-169
85200,-662,-168
85300,-642,-167
85400,-624,-166
85500,-606,-165
85600,-589,-164
85700,-573,-163
85800,-555,-162
85900,-540,-161
86000,-522,-160
86100,-508,-159
86200,-493,-158
86300,-479,-157
86400,-466,-156
86500,-452,-155
86600,-443,-154
86700,-429,-153
86800,-419,-152
86900,-413,-151
87000,-406,-150
87100,-393,-149
87200,-388,-148
87300,-388,-147
87400,-388,-146
87500,-388,-145
87600,-388,-144
87700,-388,-143
87800,-388,-142
87900,-388,-141
88000,-388,-140
88100,-388,-139
88200,-388,-138
88300,-388,-137
88400,-388,-136
88500,-388,-135
88600,-388,-134
88700,-388,-133
88800,-388,-132
88900,-388,-131
89000,-388,-130
89100,-388,-129
89200,-388,-128
89300,-388,-127
89400,-388,-126
89500,-388,-125
89600,-388,-124
89700,-388,-123
89800,-388,-122
89900,-388,-121
90000,-388,-120
90100,-388,-119
90200,-388,-118
90300,-388,-117
90400,-388,-116
90500,-388,-115
90600,-388,-114
90700,-388,-113
90800,-388,-112
90900,-388,-111
91000,-388,-110
91100,-388,-109
91200,-388,-108
91300,-388,-107
91400,-388,-106
91500,-388,-105
91600,-388,-104
91700,-388,-103
91800,-388,-102
91900,-388,-101
92000,-388,-100
92100,-388,-99
92200,-388,-98
92300,-388,-97
92400,-388,-96
92500,-388,-95
92600,-388,-94
92700,-388,-93
92800,-388,-92
92900,-388,-91
93000,-388,-90
93100,-388,-89
93200,-388,-88
93300,-388,-87
93400,-388,-86
93500,-388,-85
93600,-388,-84
93700,-388,-83
93800,-388,-82
93900,-388,-81
94000,-388,-80
94100,-388,-79
94200,-388,-78
94300,-388,-77
94400,-388,-76
94500,-388,-75
94600,-388,-74
94700,-388,-73
94800,-388,-72
94900,-388,-71
95000,-388,-70
95100,-388,-69
95200,-388,-68
95300,-388,-67
95400,-388,-66
95500,-388,-65
95600,-388,-64
95700,-388,-63
95800,-388,-62
95900,-388,-61
96000,-388,-60
96100,-388,-59
96200,-388,-58
96300,-388,-57
96400,-388,-56
96500,-388,-55
96600,-388,-54
96700,-388,-53
96800,-388,-52
96900,-388,-51
97000,-388,-50
97100,-388,-49
97200,-388,-48
97300,-388,-47
97400,-388,-46
97500,-388,-45
97600,-388,-44
97700,-388,-43
97800,-388,-42
97900,-388,-41
98000,-388,-40
98100,-388,-39
98200,-388,-38
98300,-388,-37
98400,-388,-36
98500,-388,-35
98600,-388,-34
98700,-388,-33
98800,-388,-32
98900,-388,-31
99000,-388,-30
99100,-388,-29
99200,-388,-28
99300,-388,-27
99400,-388,-26
99500,-388,-25
99600,-388,-24
99700,-388,-23
99800,-388,-22
99900,-388,-21
100000,-388,-20
100100,-388,-19
100200,-388,-18
100300,-388,-17
100400,-388,-16
100500,-388,-15
100600,-388,-14
100700,-388,-13
100800,-388,-12
100900,-388,-11
101000,-388,-10
101100,-388,-9
101200,-388,-8
101300,-388,-7
101400,-388,-6
101500,-388,-5
101600,-388,-4
101700,-388,-3
101800,-388,-2
101900,-388,-1
102000,-388,0
102100,-388,1
102200,-388,2
102300,-388,3
102400,-388,4
102500,-388,5
102600,-388,6
102700,-388,7
102800,-388,8
102900,-388,9
103000,-388,10
103100,-388,11
103200,-388,12
103300,-388,13
103400,-388,14
103500,-388,15
103600,-388,16
103700,-388,17
103800,-388,18
103900,-388,19
104000,-388,20
104100,-388,21
104200,-388,22
104300,-388,23
104400,-388,24
104500,-390,25
104600,-390,26
104700,-390,27
104800,-390,28
104900,-390,29
105000,-390,30
105100,-390,31
105200,-390,32
105300,-390,33
105400,-390,34
105500,-390,35
105600,-390,36
105700,-390,37
105800,-390,38
105900,-390,39
106000,-390,40
106100,-390,41
106200,-390,42
106300,-390,43
106400,-390,44
106500,-390,45
106600,-390,46
106700,-390,47
106800,-390,48
106900,-390,49
107000,-390,50
107100,-390,51
107200,-390,52
107300,-390,53
107400,-390,54
107500,-390,55
107600,-375,56
107700,-375,57
107800,-375,58
107900,-375,59
108000,-375,60
